010 t7 t7 t8 t8 t8 t8 t8 .	010 100 000 000 000 000 000 000
011 t7 t8 t8 t8 t7 t7 t7 .	011 001 111 011 110 010 100 000
110 t7 t7 t8 t7 t7 t7 t8 .	110 010 100 100 000 111 110 001
111 t7 t7 t8 t7 t8 t8 t8 .	111 110 010 010 100 100 100 100
100 t7 t8 t7 t7 t7 t8 t7 .	100 000 000 111 110 010 010 100
011 t8 t7 t8 t7 t8 t8 t7 .	011 110 010 010 100 100 100 000
011 t7 t8 t8 t7 t8 t8 t7 .	011 001 111 011 001 111 011 001
100 t7 t8 t7 t8 t8 t8 t7 .	100 000 000 111 011 110 001 011
000 t7 t7 t8 t7 t8 t8 t8 .	000 111 110 001 011 110 001 111
111 t7 t7 t8 t8 t7 t7 t8 .	111 110 010 010 010 100 000 000
001 t8 t8 t7 t7 t8 t8 t7 .	001 111 011 001 011 110 001 011
111 t7 t8 t8 t8 t8 t7 t7 .	111 110 001 111 011 110 010 100
000 t7 t7 t8 t7 t7 t8 t8 .	000 111 110 001 011 001 111 011
101 t8 t8 t8 t8 t7 t7 t7 .	101 101 101 101 101 101 101 101
111 t7 t7 t7 t7 t8 t8 t8 .	111 110 010 100 000 000 000 000
111 t8 t7 t7 t7 t7 t7 t8 .	111 011 001 011 001 011 001 111
011 t8 t8 t8 t7 t8 t7 t8 .	011 110 001 111 110 001 011 110
100 t8 t8 t7 t8 t7 t7 t8 .	100 100 100 000 000 111 110 001
101 t8 t7 t7 t7 t8 t7 t8 .	101 101 101 101 101 101 101 101
111 t7 t8 t8 t7 t7 t8 t8 .	111 110 001 111 110 010 010 010
011 t8 t7 t7 t8 t8 t7 t7 .	011 110 010 100 100 100 000 111
011 t7 t7 t8 t7 t7 t7 t8 .	011 001 011 110 010 100 000 000
001 t8 t8 t8 t7 t7 t8 t7 .	001 111 011 110 010 100 100 000
100 t7 t8 t8 t7 t7 t7 t8 .	100 000 000 000 111 110 010 010
111 t7 t7 t7 t7 t8 t8 t7 .	111 110 010 100 000 000 000 111
011 t8 t7 t7 t7 t7 t8 t7 .	011 110 010 100 000 111 011 001
011 t8 t7 t8 t8 t7 t7 t8 .	011 110 010 010 010 100 000 000
101 t8 t8 t8 t7 t8 t8 t7 .	101 101 101 101 101 101 101 101
011 t7 t7 t7 t8 t7 t7 t8 .	011 001 011 001 111 110 010 010
010 t8 t7 t7 t8 t7 t7 t7 .	010 010 100 000 000 111 110 010
011 t7 t8 t7 t7 t8 t7 t7 .	011 001 111 110 010 010 100 000
100 t7 t7 t8 t8 t8 t7 t7 .	100 000 111 011 110 001 011 001
101 t8 t8 t8 t7 t7 t8 t8 .	101 101 101 101 101 101 101 101
110 t8 t7 t7 t8 t7 t7 t7 .	110 001 011 001 111 110 010 100
000 t7 t7 t8 t8 t8 t7 t7 .	000 111 110 001 111 011 001 011
000 t7 t7 t7 t8 t7 t7 t8 .	000 111 110 010 010 100 000 000
110 t7 t8 t8 t7 t7 t7 t7 .	110 010 010 010 100 000 111 110
000 t7 t7 t7 t7 t8 t8 t7 .	000 111 110 010 100 100 100 000
011 t7 t7 t8 t8 t7 t7 t7 .	011 001 011 110 001 011 001 011
110 t7 t8 t8 t7 t8 t8 t8 .	110 010 010 010 100 100 100 100
001 t8 t8 t7 t7 t7 t8 t8 .	001 111 011 001 011 001 111 011
111 t8 t8 t8 t7 t7 t7 t8 .	111 011 110 001 011 001 011 110
