111 t8 t8 t8 t7 t8 t7 t8 t7 .	111 011 000 111 100 010 001 110 110
110 t7 t7 t7 t7 t8 t8 t8 t8 .	110 110 110 110 110 101 001 110 101
100 t7 t8 t8 t7 t7 t7 t7 t7 .	100 010 100 010 001 000 011 111 100
110 t8 t7 t7 t7 t8 t8 t8 t7 .	110 101 101 101 101 001 110 101 101
100 t8 t8 t8 t7 t7 t8 t8 t8 .	100 010 100 010 001 000 111 011 000
010 t7 t7 t7 t7 t8 t7 t7 t8 .	010 001 000 011 111 011 111 100 010
010 t7 t7 t8 t8 t7 t8 t7 t7 .	010 001 000 111 011 111 011 111 100
011 t7 t7 t8 t8 t8 t7 t7 t7 .	011 111 100 010 100 010 001 000 011
110 t7 t7 t8 t8 t8 t8 t8 t8 .	110 110 110 101 001 110 101 001 110
101 t8 t8 t7 t8 t8 t8 t7 t8 .	101 001 110 110 101 001 110 110 101
101 t8 t7 t8 t7 t7 t8 t7 t8 .	101 001 000 111 100 010 100 010 100
000 t8 t7 t7 t8 t8 t7 t7 t8 .	000 111 100 010 100 010 001 000 111
101 t7 t8 t7 t8 t8 t8 t8 t8 .	101 101 001 000 111 011 000 111 011
000 t7 t7 t7 t8 t7 t8 t7 t7 .	000 011 111 100 010 001 110 110 110
101 t8 t8 t7 t8 t7 t7 t8 t7 .	101 001 110 110 101 101 101 001 000
110 t7 t7 t7 t7 t7 t8 t8 t7 .	110 110 110 110 110 110 101 001 000
011 t7 t8 t8 t8 t7 t7 t8 t8 .	011 111 011 000 111 100 010 100 010
111 t8 t7 t7 t7 t8 t7 t7 t7 .	111 011 111 100 010 100 010 001 000
111 t8 t8 t8 t8 t7 t8 t8 t8 .	111 011 000 111 011 111 011 000 111
101 t8 t7 t7 t8 t8 t7 t8 t8 .	101 001 000 011 000 111 100 010 100
100 t8 t7 t8 t7 t7 t7 t7 t7 .	100 010 001 110 110 110 110 110 110
011 t8 t7 t7 t7 t8 t8 t7 t7 .	011 000 011 111 100 010 100 010 001
011 t7 t8 t7 t7 t8 t8 t8 t7 .	011 111 011 111 100 010 100 010 001
100 t7 t8 t8 t8 t8 t8 t8 t7 .	100 010 100 010 100 010 100 010 001
101 t7 t7 t7 t7 t8 t7 t7 t7 .	101 101 101 101 101 001 000 011 111
100 t7 t7 t7 t7 t8 t8 t8 t8 .	100 010 001 000 011 000 111 011 000
100 t7 t7 t8 t8 t8 t7 t8 t8 .	100 010 001 110 101 001 000 111 011
000 t7 t7 t8 t7 t7 t8 t8 t8 .	000 011 111 011 111 100 010 100 010
001 t8 t8 t7 t7 t7 t8 t8 t8 .	001 110 101 101 101 101 001 110 101
110 t8 t7 t8 t7 t8 t8 t7 t7 .	110 101 101 001 000 111 011 111 100
100 t7 t8 t8 t8 t7 t7 t7 t7 .	100 010 100 010 100 010 001 000 011
100 t7 t8 t8 t8 t8 t7 t7 t8 .	100 010 100 010 100 010 001 000 111
011 t8 t7 t7 t8 t8 t8 t8 t7 .	011 000 011 111 011 000 111 011 111
100 t7 t7 t8 t7 t8 t7 t8 t7 .	100 010 001 110 110 101 101 001 000
011 t7 t7 t7 t7 t7 t8 t8 t7 .	011 111 100 010 001 000 111 011 111
010 t7 t7 t8 t8 t8 t7 t7 t8 .	010 001 000 111 011 000 011 111 011
000 t8 t7 t7 t7 t8 t8 t7 t8 .	000 111 100 010 001 110 101 101 001
110 t7 t8 t8 t7 t7 t7 t7 t7 .	110 110 101 001 000 011 111 100 010
111 t8 t8 t8 t7 t7 t8 t7 t8 .	111 011 000 111 100 010 100 010 100
000 t8 t7 t7 t8 t8 t8 t8 t8 .	000 111 100 010 100 010 100 010 100
000 t8 t8 t8 t8 t8 t8 t8 t8 .	000 111 011 000 111 011 000 111 011
011 t7 t7 t7 t8 t8 t8 t7 t8 .	011 111 100 010 100 010 100 010 100
010 t7 t7 t7 t8 t7 t7 t8 t8 .	010 001 000 011 000 011 111 011 000
001 t7 t8 t7 t7 t7 t7 t8 t7 .	001 000 111 100 010 001 000 111 100
010 t8 t7 t8 t7 t7 t8 t7 t7 .	010 100 010 100 010 001 110 110 110
111 t8 t7 t8 t8 t8 t8 t7 t8 .	111 011 111 011 000 111 011 111 011
010 t8 t7 t8 t8 t7 t7 t7 t8 .	010 100 010 100 010 001 000 011 000
101 t8 t7 t8 t8 t7 t7 t7 t7 .	101 001 000 111 011 111 100 010 001
100 t7 t8 t7 t8 t7 t8 t8 t7 .	100 010 100 010 100 010 100 010 001
010 t7 t7 t8 t8 t8 t8 t7 t8 .	010 001 000 111 011 000 111 100 010
001 t7 t8 t7 t8 t7 t7 t8 t7 .	001 000 111 100 010 001 000 111 100
110 t8 t8 t8 t7 t7 t7 t8 t8 .	110 101 001 110 110 110 110 101 001
